filename,cell_type,xmin,xmax,ymin,ymax
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1856,1902,498,549
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1927,1981,476,511
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1989,2054,476,509
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,2037,2091,414,479
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1967,2016,417,465
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1905,1959,414,457
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1843,1872,419,463
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1837,1872,368,398
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1778,1808,392,419
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1759,1805,327,376
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1756,1791,271,309
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1824,1854,287,336
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1881,1918,309,344
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1627,1667,282,309
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1629,1675,225,260
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1556,1600,68,114
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1600,1648,30,84
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1610,1654,168,217
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1518,1570,141,187
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1675,1721,60,100
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1683,1735,125,160
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1762,1800,111,160
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1829,1875,92,179
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1897,1943,163,219
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1967,1991,184,244
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,2002,2037,254,309
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1694,1732,184,252
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1775,1827,203,249
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1840,1878,230,279
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1891,1924,241,295
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1948,1983,273,317
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1524,1578,203,238
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1537,1586,252,284
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1537,1605,300,341
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1545,1570,368,398
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1591,1624,371,411
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1543,1581,433,463
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1589,1632,479,517
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1532,1572,490,527
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1575,1618,549,576
/home/ec2-user/SageMaker/onfarm/img_train/24.jpg,azul_claro,1518,1562,554,584
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1301,1329,1170,1213
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1222,1267,1094,1164
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1286,1318,1126,1162
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1386,1452,1170,1202
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1288,1358,1032,1081
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1344,1382,1128,1164
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1407,1469,1147,1164
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1422,1482,1109,1134
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1501,1527,1085,1132
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1497,1514,1032,1068
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1367,1437,1081,1104
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1575,1612,1060,1081
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1565,1593,977,1004
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1575,1601,1021,1043
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1627,1652,1028,1057
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1244,1286,1043,1079
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1844,1905,743,815
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1822,1852,694,736
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1735,1769,962,1002
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1778,1816,926,981
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1710,1778,821,881
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1622,1652,917,953
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1693,1729,451,485
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1884,1924,600,698
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1916,1946,691,728
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1531,1561,366,470
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1765,1814,468,509
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1450,1527,662,713
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1554,1590,664,766
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1463,1505,957,1011
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1793,1852,532,562
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1852,1897,545,583
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1599,1684,619,696
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1722,1765,655,753
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1767,1803,749,777
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1622,1652,815,870
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1624,1654,713,777
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1412,1465,877,951
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1552,1597,547,609
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1375,1424,726,772
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1305,1373,643,713
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1501,1561,845,894
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1620,1637,551,606
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1795,1820,602,649
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1846,1882,617,657
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1714,1739,500,568
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1331,1461,449,481
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1407,1463,540,587
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1684,1758,894,934
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1344,1386,364,438
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1429,1452,372,443
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1288,1363,964,998
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1397,1435,1019,1062
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1639,1665,974,1004
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1516,1541,506,534
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1575,1641,457,513
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1401,1469,598,643
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1395,1424,821,843
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1316,1344,751,806
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1456,1501,760,802
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1567,1588,802,847
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1367,1380,891,930
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1365,1405,509,543
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1675,1697,394,432
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1571,1610,387,423
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1254,1299,377,409
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1280,1327,857,934
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1495,1535,615,651
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1497,1522,549,611
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1661,1682,560,591
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1699,1716,583,613
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1737,1761,579,638
/home/ec2-user/SageMaker/onfarm/img_train/85.jpg,azul_claro,1480,1499,389,417
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1332,1383,324,367
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1340,1400,389,440
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1432,1481,291,329
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1443,1481,340,370
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1448,1489,386,421
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1510,1554,283,335
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1408,1475,218,270
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1581,1643,267,324
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1351,1400,453,491
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1451,1481,478,510
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1513,1562,424,475
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1640,1691,456,505
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1659,1716,386,429
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1767,1824,372,413
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1756,1808,453,502
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1710,1759,521,564
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1829,1859,475,524
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1354,1408,505,551
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1527,1575,491,543
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1427,1481,564,597
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1600,1651,589,637
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1789,1821,640,689
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1870,1900,597,640
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1897,1951,659,716
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1705,1764,718,770
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1683,1737,599,643
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1437,1510,621,667
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1454,1505,689,745
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1437,1491,770,821
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1624,1667,691,748
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1521,1554,567,597
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1532,1594,867,926
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1356,1432,875,945
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1335,1381,959,1016
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1364,1386,1018,1067
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1321,1394,799,853
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1386,1435,740,789
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1316,1348,670,708
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1351,1391,586,618
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1651,1713,799,851
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1675,1745,845,891
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1783,1829,767,808
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1643,1721,521,564
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1505,1543,962,1010
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1435,1459,1010,1053
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1232,1281,399,429
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1224,1270,448,489
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1240,1278,513,537
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1262,1308,991,1032
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1267,1335,891,953
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1254,1305,791,818
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,981,1051,267,351
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1137,1186,348,383
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1243,1281,308,351
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,564,624,608,643
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1078,1113,267,313
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1248,1294,1056,1097
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1132,1194,1062,1099
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1070,1121,1013,1056
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,991,1029,964,1010
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,940,986,921,967
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,789,854,837,886
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,702,756,743,802
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1529,1602,735,778
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1556,1608,643,697
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1518,1559,813,856
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1167,1197,256,305
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,832,886,362,418
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1900,1943,508,553
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1967,2008,521,564
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1970,2021,664,721
/home/ec2-user/SageMaker/onfarm/img_train/10.jpg,azul_claro,1835,1886,726,770
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1349,1381,777,807
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1404,1439,712,756
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1351,1382,726,772
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1498,1533,551,579
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1482,1518,591,628
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1411,1458,626,654
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1384,1409,660,688
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1495,1516,512,542
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1593,1623,418,437
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1295,1321,714,761
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1284,1321,642,691
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1333,1370,695,718
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1337,1388,625,660
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1340,1379,658,679
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1404,1446,595,621
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1542,1575,481,523
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1147,1181,553,581
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1233,1288,432,486
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1314,1361,368,407
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1307,1358,505,595
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1381,1465,368,435
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1086,1126,756,953
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1132,1153,767,844
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1128,1147,905,951
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1089,1125,1016,1047
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1061,1105,947,977
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1086,1188,672,719
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,888,1070,418,595
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,1119,1193,349,528
/home/ec2-user/SageMaker/onfarm/img_train/87.jpg,azul_claro,723,861,461,767
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1105,1156,1052,1100
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1175,1216,1009,1063
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1227,1275,960,995
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1259,1302,898,930
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1248,1294,846,895
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1056,1097,992,1036
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1113,1162,960,1017
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1178,1208,914,954
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1000,1037,957,1009
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1056,1094,925,952
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1110,1148,895,938
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,916,986,922,968
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1005,1029,865,911
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1043,1078,854,911
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1102,1137,833,884
/home/ec2-user/SageMaker/onfarm/img_train/30.jpg,azul_claro,1156,1197,830,871
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1304,1347,784,823
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1361,1382,872,914
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1419,1488,882,940
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1496,1516,937,965
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1411,1440,837,867
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1475,1512,979,1033
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1321,1340,986,1025
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1370,1388,928,958
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1239,1268,904,939
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1344,1375,961,991
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1314,1342,909,930
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1167,1191,896,926
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1095,1144,1019,1047
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1095,1128,974,996
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1079,1107,933,960
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1060,1084,851,881
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1023,1061,986,1025
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,925,993,960,1018
/home/ec2-user/SageMaker/onfarm/img_train/94.jpg,azul_claro,1039,1135,774,823
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1110,1141,1060,1106
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1218,1237,900,945
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1152,1190,996,1019
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1101,1131,747,787
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,818,839,830,879
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,818,854,889,930
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,858,927,921,951
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,880,931,870,902
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1044,1069,806,834
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1014,1054,847,885
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,958,986,777,809
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,871,903,794,840
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,963,997,530,570
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1078,1118,960,1040
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1086,1135,898,938
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1103,1182,806,885
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,1195,1222,779,823
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,633,669,721,760
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,910,975,721,762
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,390,427,523,557
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,812,846,281,336
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,599,637,581,643
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,535,563,549,570
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,852,927,489,526
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,956,988,587,643
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,782,807,368,438
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,737,827,670,704
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,671,707,391,419
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,831,884,719,764
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,561,614,474,498
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,739,833,583,638
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,663,758,472,538
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,878,946,555,681
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,733,769,268,360
/home/ec2-user/SageMaker/onfarm/img_train/60.jpg,azul_claro,448,520,545,587
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1275,1316,714,757
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1256,1302,606,646
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1254,1289,363,403
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1318,1348,314,363
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1305,1348,773,817
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1302,1345,836,868
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1297,1351,930,968
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1297,1335,976,1014
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1443,1483,344,373
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1291,1343,436,500
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1543,1597,325,363
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1643,1675,333,376
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1429,1516,403,476
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1589,1637,476,525
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1681,1724,436,473
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1764,1789,384,422
/home/ec2-user/SageMaker/onfarm/img_train/5.jpg,azul_claro,1410,1451,514,544
